*Fold,Track,Normalised conditional entropy based over-segmentation score,Normalised conditional entropy based under-segmentation score,Frame pair clustering F-measure,Frame pair clustering precision rate,Frame pair clustering recall rate,Random clustering index,Segment boundary recovery evaluation measure @ 0.5sec,Segment boundary recovery precision rate @ 0.5sec,Segment boundary recovery recall rate @ 0.5sec,Segment boundary recovery evaluation measure @ 3sec,Segment boundary recovery precision rate @ 3sec,Segment boundary recovery recall rate @ 3sec,Median distance from an annotated segment boundary to the closest found boundary,Median distance from a found segment boundary to the closest annotated one
0,struct_mrx_09_000093,0.7806,0.6710,0.6295,0.5496,0.7364,0.8598,0.3000,0.3333,0.2727,0.5000,0.5556,0.4546,3.3061,1.7042
0,struct_mrx_09_000094,0.8290,0.7748,0.8232,0.7792,0.8724,0.8504,0.4546,0.4546,0.4546,0.7273,0.7273,0.7273,0.7191,0.7191
0,struct_mrx_09_000095,0.6262,0.4397,0.3779,0.3120,0.4792,0.6392,0.0800,0.0667,0.1000,0.2400,0.2000,0.3000,4.2418,5.0320
0,struct_mrx_09_000096,0.6966,0.3631,0.5290,0.4071,0.7552,0.5867,0.1111,0.1000,0.1250,0.2222,0.2000,0.2500,4.4943,4.1609
0,struct_mrx_09_000097,0.4504,0.1388,0.3168,0.2248,0.5366,0.5282,0.0769,0.0714,0.0833,0.3077,0.2857,0.3333,5.4464,2.7199
0,struct_mrx_09_000098,0.6790,0.3505,0.5741,0.4727,0.7308,0.6446,0.1053,0.1000,0.1111,0.3158,0.3000,0.3333,5.8180,3.6627
0,struct_mrx_09_000099,0.7566,0.3380,0.3980,0.2795,0.6908,0.5166,0.2105,0.2857,0.1667,0.3158,0.4286,0.2500,17.8590,0.7917
0,struct_mrx_09_000100,0.7267,0.4663,0.4706,0.3630,0.6689,0.7590,0.1538,0.1429,0.1667,0.5385,0.5000,0.5833,2.8610,2.2896
0,struct_mrx_09_000101,0.8457,0.7241,0.6984,0.6166,0.8052,0.8546,0.6316,0.6000,0.6667,0.8421,0.8000,0.8889,0.3265,0.3193
0,struct_mrx_09_000102,0.7712,0.6296,0.6795,0.5978,0.7870,0.7578,0.0909,0.0833,0.1000,0.5454,0.5000,0.6000,1.0431,1.0431
0,struct_mrx_09_000103,0.5230,0.6396,0.4699,0.6099,0.3821,0.8012,0.1818,0.1818,0.1818,0.4546,0.4546,0.4546,4.9750,0.9693
0,struct_mrx_09_000104,0.6771,0.6326,0.5824,0.5626,0.6036,0.7115,0.1176,0.1000,0.1429,0.5882,0.5000,0.7143,0.8935,1.5586
0,struct_mrx_09_000105,0.9103,0.8178,0.8936,0.8462,0.9466,0.9445,0.4762,0.4546,0.5000,0.8571,0.8182,0.9000,0.5874,0.4163
0,struct_mrx_09_000106,0.3938,0.3867,0.4314,0.4813,0.3909,0.5308,0.0741,0.0500,0.1429,0.1482,0.1000,0.2857,5.7253,8.8739
0,struct_mrx_09_000107,0.6430,0.4323,0.4536,0.3729,0.5790,0.6753,0.1667,0.1429,0.2000,0.2500,0.2143,0.3000,4.6782,4.6782
0,struct_mrx_09_000108,0.8254,0.6190,0.6326,0.5234,0.7993,0.8062,0.4000,0.3750,0.4286,0.5333,0.5000,0.5714,1.9049,0.2981
0,struct_mrx_09_000109,0.5489,0.3598,0.4021,0.3357,0.5011,0.6183,0.0833,0.0667,0.1111,0.4167,0.3333,0.5556,2.8964,7.7351
0,struct_mrx_09_000110,0.5379,0.6484,0.5089,0.6118,0.4356,0.6883,0.1667,0.1429,0.2000,0.6667,0.5714,0.8000,2.0554,2.3269
0,struct_mrx_09_000111,0.5314,0.4036,0.4845,0.4313,0.5527,0.7092,0.0690,0.0625,0.0769,0.2069,0.1875,0.2308,3.7755,3.7672
0,struct_mrx_09_000112,0.7303,0.6120,0.6526,0.6096,0.7022,0.8186,0.3077,0.2857,0.3333,0.6154,0.5714,0.6667,1.5809,1.5809
0,struct_mrx_09_000113,0.5241,0.4457,0.4740,0.4850,0.4635,0.5812,0.2222,0.2000,0.2500,0.2222,0.2000,0.2500,8.3346,4.4301
0,struct_mrx_09_000114,0.5834,0.6204,0.5098,0.5663,0.4634,0.7376,0.1905,0.1818,0.2000,0.4762,0.4546,0.5000,3.2870,2.6246
0,struct_mrx_09_000115,0.6466,0.4497,0.4422,0.3677,0.5546,0.7274,0.0769,0.0769,0.0769,0.6154,0.6154,0.6154,2.3444,2.3213
0,struct_mrx_09_000116,0.6902,0.5676,0.6114,0.5529,0.6837,0.7460,0.0870,0.0769,0.1000,0.5217,0.4615,0.6000,2.0268,2.2119
0,struct_mrx_09_000117,0.8746,0.1674,0.3176,0.1932,0.8912,0.2618,0.2667,0.4000,0.2000,0.2667,0.4000,0.2000,92.7580,0.1240
0,struct_mrx_09_000118,0.6483,0.2209,0.3790,0.2590,0.7060,0.5169,0.0909,0.0769,0.1111,0.3636,0.3077,0.4444,4.1557,4.1557
0,struct_mrx_09_000119,0.4754,0.6263,0.5022,0.6990,0.3919,0.6524,0.1905,0.1667,0.2222,0.4762,0.4167,0.5556,2.5098,2.5031
0,struct_mrx_09_000120,0.6899,0.3376,0.3153,0.2136,0.6016,0.6517,0.0870,0.0909,0.0833,0.2609,0.2727,0.2500,7.6344,3.8517
0,struct_mrx_09_000121,0.8267,0.8428,0.8915,0.9214,0.8636,0.9162,0.2353,0.2222,0.2500,0.8235,0.7778,0.8750,1.9296,1.2307
0,struct_mrx_09_000122,0.5910,0.7619,0.6256,0.7790,0.5226,0.6621,0.2400,0.1875,0.3333,0.4800,0.3750,0.6667,0.7006,6.0392
0,struct_mrx_09_000123,0.5352,0.1699,0.3322,0.2472,0.5063,0.4994,0.0800,0.0625,0.1111,0.5600,0.4375,0.7778,0.8823,1.7595
0,struct_mrx_09_000124,0.6761,0.7518,0.6196,0.7300,0.5383,0.7012,0.4444,0.3636,0.5714,0.6667,0.5454,0.8571,0.2586,1.1438
0,struct_mrx_09_000125,0.8097,0.3193,0.3314,0.2083,0.8102,0.5412,0.1739,0.1667,0.1818,0.3478,0.3333,0.3636,10.2990,4.0157
0,struct_mrx_09_000126,0.6500,0.5818,0.5420,0.4892,0.6076,0.7199,0.1538,0.1429,0.1667,0.3846,0.3571,0.4167,4.4255,3.0591
0,struct_mrx_09_000127,0.6079,0.5459,0.5472,0.5410,0.5536,0.6544,0.3636,0.3077,0.4444,0.6364,0.5385,0.7778,0.6954,0.7284
0,struct_mrx_09_000128,0.4699,0.5165,0.4197,0.4744,0.3764,0.7220,0.2000,0.2222,0.1818,0.2000,0.2222,0.1818,5.3344,3.5058
0,struct_mrx_09_000129,0.5916,0.5750,0.4305,0.4665,0.3996,0.7446,0.0800,0.0909,0.0714,0.2400,0.2727,0.2143,6.4025,5.2873
0,struct_mrx_09_000130,0.6648,0.5940,0.7032,0.6633,0.7482,0.7227,0.1250,0.1429,0.1111,0.5000,0.5714,0.4444,4.4085,1.5762
0,struct_mrx_09_000131,0.5982,0.6328,0.5738,0.6277,0.5285,0.7446,0.2857,0.2500,0.3333,0.6667,0.5833,0.7778,0.9101,1.2593
0,struct_mrx_09_000132,0.8747,0.7226,0.8172,0.7407,0.9115,0.8759,0.1818,0.1818,0.1818,0.8182,0.8182,0.8182,0.8909,0.7024
0,struct_mrx_09_000133,0.6090,0.5413,0.4964,0.5219,0.4734,0.7233,0.0000,0.0000,0.0000,0.2353,0.2500,0.2222,5.4059,2.8045
0,struct_mrx_09_000134,0.5099,0.5053,0.4720,0.5003,0.4466,0.6770,0.3158,0.3333,0.3000,0.6316,0.6667,0.6000,2.9288,0.8702
0,struct_mrx_09_000135,0.5586,0.6648,0.6369,0.6974,0.5860,0.7201,0.3077,0.2857,0.3333,0.6154,0.5714,0.6667,1.2468,0.2842
0,struct_mrx_09_000136,0.7485,0.4769,0.5326,0.4180,0.7338,0.7344,0.0667,0.0625,0.0714,0.5333,0.5000,0.5714,0.7852,0.7852
0,struct_mrx_09_000137,0.7875,0.4539,0.5375,0.3929,0.8508,0.6927,0.1739,0.1818,0.1667,0.3478,0.3636,0.3333,4.7045,0.8833
0,struct_mrx_09_000138,0.6895,0.4251,0.6858,0.5923,0.8146,0.7464,0.2222,0.2222,0.2222,0.5556,0.5556,0.5556,0.9460,0.9183
0,struct_mrx_09_000139,0.7928,0.4868,0.5143,0.3937,0.7413,0.7167,0.0952,0.1111,0.0833,0.5714,0.6667,0.5000,2.3664,0.8565
0,struct_mrx_09_000140,0.6694,0.8221,0.7793,0.9165,0.6778,0.8304,0.2727,0.2727,0.2727,0.7273,0.7273,0.7273,0.9567,0.9176
0,struct_mrx_09_000141,0.7367,0.4289,0.5154,0.3914,0.7542,0.6465,0.2222,0.4000,0.1538,0.3333,0.6000,0.2308,37.0510,0.4600
0,struct_mrx_09_000142,0.6988,0.5909,0.7063,0.6640,0.7543,0.8332,0.0833,0.0714,0.1000,0.5833,0.5000,0.7000,1.6862,2.2892
0,struct_mrx_09_000143,0.7891,0.7342,0.7551,0.7379,0.7730,0.8508,0.1667,0.1538,0.1818,0.8333,0.7692,0.9091,0.6225,0.6225
0,struct_mrx_09_000144,0.7042,0.4640,0.5214,0.4162,0.6980,0.6230,0.1739,0.2000,0.1538,0.2609,0.3000,0.2308,3.7833,1.8943
0,struct_mrx_09_000145,0.8117,0.5021,0.5078,0.3876,0.7360,0.7014,0.1053,0.1250,0.0909,0.4210,0.5000,0.3636,18.4230,2.0187
0,struct_mrx_09_000146,0.7082,0.7348,0.6700,0.7450,0.6088,0.7828,0.1053,0.1111,0.1000,0.6316,0.6667,0.6000,2.1060,1.8662
0,struct_mrx_09_000147,0.4542,0.6237,0.4454,0.6043,0.3526,0.6308,0.1176,0.1250,0.1111,0.5882,0.6250,0.5556,2.7516,2.7229
0,struct_mrx_09_000148,0.6205,0.4299,0.5280,0.4893,0.5734,0.5729,0.1176,0.1667,0.0909,0.2353,0.3333,0.1818,11.3830,1.3380
0,struct_mrx_09_000149,0.6433,0.5467,0.5715,0.5351,0.6133,0.7856,0.1379,0.1333,0.1429,0.6207,0.6000,0.6429,1.6555,1.5089
0,struct_mrx_09_000150,0.7562,0.6712,0.6259,0.5566,0.7149,0.8549,0.1429,0.1429,0.1429,0.7143,0.7143,0.7143,2.9247,2.0513
0,struct_mrx_09_000151,0.7631,0.5732,0.6514,0.5732,0.7542,0.7022,0.0000,0.0000,0.0000,0.4000,0.5000,0.3333,12.3340,2.0025
0,struct_mrx_09_000152,0.5528,0.4823,0.4659,0.4549,0.4774,0.7594,0.2609,0.3000,0.2308,0.5217,0.6000,0.4615,3.8701,0.8518
0,struct_mrx_09_000153,0.6332,0.7992,0.7054,0.8591,0.5983,0.7904,0.2500,0.2222,0.2857,0.8750,0.7778,1.0000,1.7085,1.4745
0,struct_mrx_09_000154,0.4412,0.3888,0.3503,0.3424,0.3586,0.7199,0.2000,0.2000,0.2000,0.4000,0.4000,0.4000,4.7990,3.6139
0,struct_mrx_09_000155,0.4128,0.7615,0.4873,0.7896,0.3524,0.5764,0.0909,0.0769,0.1111,0.6364,0.5385,0.7778,2.3000,2.3389
0,struct_mrx_09_000156,0.6600,0.4207,0.4367,0.3415,0.6053,0.6983,0.1818,0.1667,0.2000,0.3636,0.3333,0.4000,4.4292,2.0829
0,struct_mrx_09_000157,0.7855,0.7633,0.7263,0.7406,0.7126,0.8904,0.1429,0.1333,0.1538,0.4286,0.4000,0.4615,2.5800,1.6023
0,struct_mrx_09_000158,0.7508,0.7494,0.7718,0.7909,0.7537,0.8926,0.2000,0.2000,0.2000,0.5000,0.5000,0.5000,3.0948,2.5386
0,struct_mrx_09_000159,0.5297,0.6458,0.5135,0.6578,0.4212,0.7131,0.3000,0.2308,0.4286,0.4000,0.3077,0.5714,1.1340,3.2639
0,struct_mrx_09_000160,0.7651,0.3411,0.3472,0.2328,0.6827,0.5156,0.0909,0.1429,0.0667,0.1818,0.2857,0.1333,51.8780,2.3883
0,struct_mrx_09_000161,0.6662,0.4855,0.4605,0.3685,0.6138,0.7337,0.0741,0.0625,0.0909,0.3704,0.3125,0.4546,5.5193,4.2855
0,struct_mrx_09_000162,0.5363,0.6231,0.6040,0.7086,0.5264,0.6654,0.2222,0.2222,0.2222,0.4444,0.4444,0.4444,7.1918,0.8105
